municipality_id,avg_t2m,avg_t2m_max,avg_t2m_min,avg_rh2m,avg_rhoa,avg_prectotcorr,avg_ws10m,avg_allsky_sfc_sw_dwn,avg_cloud_amt,avg_surface_pressure,elevation
5848,27.277916666666666,30.030104166666664,25.150104166666665,81.46062500000001,1.1417708333333332,5.715416666666666,4.864895833333333,5.124571578947369,76.10252631578948,99.33395833333333,12
5849,26.559270833333333,30.82947916666667,23.373125,81.84833333333333,1.1313541666666664,5.1814583333333335,4.5809375,5.124571578947369,76.10252631578948,98.176875,4
5850,26.559270833333333,30.82947916666667,23.373125,81.84833333333333,1.1313541666666664,5.1814583333333335,4.5809375,5.124571578947369,76.10252631578948,98.176875,8
5851,26.002291666666665,30.363958333333333,22.6834375,84.28479166666666,1.1269791666666666,6.591979166666667,3.9502083333333338,5.124571578947369,76.10252631578948,97.65489583333334,13
5852,26.559270833333333,30.82947916666667,23.373125,81.84833333333333,1.1313541666666664,5.1814583333333335,4.5809375,5.124571578947369,76.10252631578948,98.176875,223
5853,25.437291666666667,30.65416666666667,21.530729166666664,87.383125,1.1278124999999999,7.252395833333334,3.4145833333333333,5.0526873684210525,73.8436842105263,97.60020833333333,6
5854,27.277916666666666,30.030104166666664,25.150104166666665,81.46062500000001,1.1417708333333332,5.715416666666666,4.864895833333333,5.124571578947369,76.10252631578948,99.33395833333333,10
5855,27.951562499999998,30.08385416666667,25.983125,80.66364583333333,1.1515625,5.327708333333333,4.795416666666667,5.124571578947369,76.10252631578948,100.28479166666666,9
5856,28.228333333333335,29.72375,26.512916666666666,80.72583333333334,1.155625,5.526666666666666,4.9559375,5.124571578947369,76.10252631578948,100.8221875,20
5857,28.228333333333335,29.72375,26.512916666666666,80.72583333333334,1.155625,5.526666666666666,4.9559375,5.124571578947369,76.10252631578948,100.8221875,30
5858,28.228333333333335,29.72375,26.512916666666666,80.72583333333334,1.155625,5.526666666666666,4.9559375,5.124571578947369,76.10252631578948,100.8221875,23
5859,28.228333333333335,29.72375,26.512916666666666,80.72583333333334,1.155625,5.526666666666666,4.9559375,5.124571578947369,76.10252631578948,100.8221875,12
5860,28.228333333333335,29.72375,26.512916666666666,80.72583333333334,1.155625,5.526666666666666,4.9559375,5.124571578947369,76.10252631578948,100.8221875,11
5861,27.803124999999998,30.768124999999998,25.411458333333332,81.27322916666667,1.1512499999999999,6.749270833333333,4.572916666666667,5.046026315789474,77.4598947368421,100.23062499999999,12
5862,27.803124999999998,30.768125,25.411458333333332,81.27322916666667,1.1512499999999999,6.749270833333333,4.572916666666667,5.046026315789474,77.4598947368421,100.23062499999999,5
5863,27.803124999999998,30.768125,25.411458333333332,81.27322916666667,1.1512499999999999,6.749270833333333,4.572916666666667,5.046026315789474,77.4598947368421,100.23062499999999,5
5864,27.803124999999998,30.768125,25.411458333333332,81.27322916666667,1.1512499999999999,6.749270833333333,4.572916666666667,5.046026315789474,77.4598947368421,100.23062499999999,4
5865,27.803124999999998,30.768125,25.411458333333332,81.27322916666667,1.1512499999999999,6.749270833333333,4.572916666666667,5.046026315789474,77.4598947368421,100.23062499999999,6
5866,27.803124999999998,30.768125,25.411458333333332,81.27322916666667,1.1512499999999999,6.749270833333333,4.572916666666667,5.046026315789474,77.4598947368421,100.23062499999999,26
5867,27.651458333333334,30.971979166666667,25.306145833333332,83.38697916666666,1.1537499999999998,8.101770833333333,3.7218750000000003,5.046026315789474,77.4598947368421,100.48562500000001,10
5868,27.803124999999998,30.768125,25.411458333333332,81.27322916666667,1.1512499999999999,6.749270833333333,4.572916666666667,5.046026315789474,77.4598947368421,100.23062499999999,9
5869,28.417916666666667,29.7853125,26.942916666666665,81.20427083333333,1.1571874999999998,7.266354166666667,5.9582291666666665,5.036637894736842,77.30421052631579,100.9696875,5
5870,28.173437500000002,29.86145833333333,26.605625,81.53989583333333,1.1552083333333332,8.843125,5.3784375,4.951421052631579,76.22,100.80635416666667,6
5871,28.113958333333333,30.056145833333332,26.453333333333333,81.70572916666667,1.1544791666666667,8.698125,5.439270833333333,4.951421052631579,76.22,100.73864583333334,6
5872,28.113958333333333,30.056145833333332,26.453333333333333,81.70572916666667,1.1544791666666667,8.698125,5.439270833333333,4.951421052631579,76.22,100.73864583333334,9
5873,28.350624999999997,29.978333333333335,26.820729166666666,81.03895833333333,1.1561458333333332,8.091979166666667,5.688645833333333,4.951421052631579,76.22,100.91979166666665,7
5874,28.350624999999997,29.978333333333335,26.820729166666666,81.03895833333333,1.1561458333333332,8.091979166666667,5.688645833333333,5.036637894736842,77.30421052631579,100.91979166666665,8
5875,28.173437500000002,29.86145833333333,26.605625,81.53989583333333,1.1552083333333332,8.843125,5.3784375,4.951421052631579,76.22,100.80635416666667,6
5876,28.173437500000002,29.86145833333333,26.605625,81.53989583333333,1.1552083333333332,8.843125,5.3784375,4.951421052631579,76.22,100.80635416666667,5
5877,28.173437500000002,29.86145833333333,26.605625,81.53989583333333,1.1552083333333332,8.843125,5.3784375,4.951421052631579,76.22,100.80635416666667,4
5878,28.113958333333333,30.056145833333332,26.453333333333333,81.70572916666667,1.1544791666666667,8.698125,5.439270833333333,4.951421052631579,76.22,100.73864583333334,6
5879,27.2871875,31.149270833333333,24.679166666666664,83.95979166666667,1.1532291666666665,9.41125,4.2179166666666665,5.036637894736842,77.30421052631579,100.33072916666667,17
5880,27.061041666666668,30.881041666666665,24.353854166666665,84.09166666666667,1.1457291666666667,8.993854166666667,3.7667708333333336,4.951421052631579,76.22,99.69947916666666,7
5881,28.113958333333333,30.056145833333332,26.453333333333333,81.70572916666667,1.1544791666666667,8.698125,5.439270833333333,4.951421052631579,76.22,100.73864583333334,11
5882,26.36854166666667,31.6046875,22.792604166666667,86.22770833333334,1.1441666666666666,9.090625000000001,3.616354166666667,5.036637894736842,77.30421052631579,99.38770833333332,17
5883,28.113958333333333,30.056145833333332,26.453333333333333,81.70572916666667,1.1544791666666667,8.698125,5.439270833333333,4.951421052631579,76.22,100.73864583333334,5
5884,28.173437500000002,29.86145833333333,26.605625,81.53989583333333,1.1552083333333332,8.843125,5.3784375,4.951421052631579,76.22,100.80635416666667,19
5885,28.350624999999997,29.978333333333335,26.820729166666666,81.03895833333333,1.1561458333333332,8.091979166666667,5.688645833333333,5.036637894736842,77.30421052631579,100.91979166666665,18
5886,28.173437500000002,29.86145833333333,26.605625,81.53989583333333,1.1552083333333332,8.843125,5.3784375,4.951421052631579,76.22,100.80635416666667,6
5887,28.173437500000002,29.86145833333333,26.605625,81.53989583333333,1.1552083333333332,8.843125,5.3784375,4.951421052631579,76.22,100.80635416666667,6
5888,28.350624999999997,29.978333333333335,26.820729166666666,81.03895833333333,1.1561458333333332,8.091979166666667,5.688645833333333,4.951421052631579,76.22,100.91979166666665,6
5889,28.350624999999997,29.978333333333335,26.820729166666666,81.03895833333333,1.1561458333333332,8.091979166666667,5.688645833333333,5.036637894736842,77.30421052631579,100.91979166666665,5
5890,28.350624999999997,29.978333333333335,26.820729166666666,81.03895833333333,1.1561458333333332,8.091979166666667,5.688645833333333,4.951421052631579,76.22,100.91979166666665,0
