municipality_id,municipality_name,province,latitude,longitude,province_id,elevation_m,mean_elevation_m,min_elevation_m,max_elevation_m,elevation_range_m,mean_slope_deg,hydraulic_head_m,terrain_ruggedness,watershed_gradient,hydro_suitability_score,estimated_hydropower_potential_kw,runoff_potential,gravity_flow_potential,terrain_flatness,slope_classification,elevation_classification,ridge_elevation,terrain_exposure_index
6413,NORTHERN KABUNTALAN,MAGUINDANAO,7.1928262,124.4538197,324,3,4.125,2,8,6,0.094839739,6,1.4947825928876748,0.0015,0.011822891,0.000978035,3.260116029836842e-05,4.741986952489952e-05,0.997629007,flat,low,8,2.5923484967574075
6414,PAGAGAWAN,MAGUINDANAO,7.077019,124.7487629,324,15,13.0625,10,17,7,0.1375074291119338,7,1.9515618744994994,0.00175,0.014305272504062086,0.00523889,0.000149683,8.02126669819614e-05,0.9965623142722017,flat,low,17,2.017613704098474
6415,PAGALUNGAN,MAGUINDANAO,7.0599392,124.6992377,324,14,12.375,10,16,6,0.11984532479433578,6,1.7275343701356567,0.0015,0.012352025752131315,0.003707715,0.00012359,5.99226623971679e-05,0.9970038668801416,flat,low,16,2.0983651406890402
6416,PAGLAT,MAGUINDANAO,6.7806618,124.7850687,324,13,13,10,17,7,0.10419984884168104,7,1.9364916731037085,0.00175,0.013993738,0.003950911,0.000112883,6.078324515764727e-05,0.997395004,flat,low,17,2.0655900513111733
6417,PANDAG,MAGUINDANAO,6.7411968,124.7836552,324,14,15.4375,13,19,6,0.10988472982732583,6,1.5799030824705673,0.0015,0.012068029,0.004240864,0.000141362,5.4942364913662916e-05,0.9972528817543168,flat,low,19,2.254883723339178
6418,PARANG,MAGUINDANAO,7.3755802,124.267482,324,72,58.92857142857143,7,132,125,2.369964257252707,125,36.35237128385415,0.03125,0.2567070156294334,7.273885834201947,0.011638217334723115,0.024687128,0.9407508935686824,flat,low,132,2.010086934653317
6419,RAJAH BUAYAN,MAGUINDANAO,6.9077057,124.5514195,324,13,12.6875,10,16,6,0.099211116,6,1.529654781315052,0.0015,0.011907636976238627,0.003146853,0.000104895,4.960555816106038e-05,0.997519722,flat,low,16,2.1655198773885123
6420,SHARIFF AGUAK (MAGANOY),MAGUINDANAO,6.8693874,124.4363898,324,35,59.5625,23,105,82,1.5333824111470156,82,28.339391202882254,0.0205,0.17420295103471273,3.1205130703514246,0.007611007,0.010478113,0.9616654397213246,flat,low,105,1.6033336097934656
6421,SHARIFF SAYDONA MUSTAPHA,MAGUINDANAO,6.8816312,124.4843998,324,18,17.125,15,19,4,0.077647765,4,1.3169567191065923,0.001,0.00843536,0.002216197,0.00011081,2.5882588242720756e-05,0.998058806,flat,low,19,1.4237359125484885
6422,SOUTH UPI,MAGUINDANAO,6.8549414,124.1439996,324,692,660.375,497,804,307,4.990144083738347,307,77.46198664506352,0.07675,0.5969464095927952,191.4967792134591,0.12475360209345868,0.12475360209345868,0.8752463979065414,gentle,mid,804,1.8541352264042106
6423,SULTAN KUDARAT (NULING),MAGUINDANAO,7.2742966,124.3108482,324,52,40.625,25,71,46,0.7552419541082741,46,14.097318007337424,0.0115,0.094404791,0.5880660007249322,0.002556809,0.002895094,0.9811189511472932,flat,low,71,2.154665010005825
6424,SULTAN MASTURA,MAGUINDANAO,7.2981511,124.2852328,324,23,21.25,11,33,22,0.32641232218912125,22,5.7608593109014565,0.0055,0.043537254,0.0635824,0.000578022,0.000598423,0.991839692,flat,low,33,2.0396259179840044
6426,TALAYAN,MAGUINDANAO,6.9841524,124.3560226,324,35,28.5625,24,39,15,0.3085767102153064,15,4.315216535702467,0.00375,0.030953668261987224,0.055085764,0.000734477,0.000385721,0.9922855822446174,flat,low,39,2.418765662135014
6427,TALITAY,MAGUINDANAO,7.0352152,124.3745009,324,4,8.8125,4,16,12,0.2308158021134682,12,4.275201018665672,0.003,0.025719906,0.010170321280624693,0.000169505,0.000230816,0.9942296049471633,flat,low,16,1.6812071028735345
6428,UPI,MAGUINDANAO,7.0103624,124.160434,324,454,463.75,448,524,76,1.2567330960643919,76,20.21911224559575,0.019,0.15195523091802443,11.938964412611723,0.031418327,0.00795931,0.9685816725983902,flat,mid,524,2.9798537289029734
6430,INDANAN,SULU,5.9728882,120.9702286,325,160,222.875,119,479,360,6.424675149963035,360,104.0551986928092,0.09,0.6449561724859222,214.7849211072017,0.11932495617066761,0.16061687874907588,0.8393831212509242,gentle,mid,479,2.4614339384877435
6431,JOLO,SULU,6.0531173,121.0007633,325,11,24.785714285714285,2,62,60,1.2087161871720349,60,17.648061696193523,0.015,0.12410701556601335,0.7489723516941003,0.002496575,0.006043581,0.9697820953206991,flat,low,62,2.1086895686466702
6432,KALINGALAN CALUANG,SULU,5.8890311,121.30945,325,,127.36363636363636,24,268,244,5.139255348571933,244,77.12595687,0.061,0.5138030934602412,66.54634868853121,0.054546187,0.1044981920876293,0.8715186162857017,gentle,low,268,1.823463429434355
6433,LUGUS,SULU,5.7020738,120.8189755,325,,,,,,,,,,0,,0,0,1,unknown,unknown,,
6434,LUUK,SULU,5.9680048,121.3135327,325,42,52.9375,16,86,70,1.2889607573684438,70,20.49228132126826,0.0175,0.1436014483886649,1.9901688360514331,0.005686197,0.007518938,0.9677759810657889,flat,low,86,1.6134122828127118
6435,MAIMBUNG,SULU,5.9327986,121.0247434,325,14,17.75,0,48,48,0.7684237917280299,48,12.290748553281855,0.012,0.095111373,0.27279044606345054,0.001136627,0.003073695,0.9807894052067992,flat,low,48,2.461200585762705
6436,OLD PANAMAO,SULU,5.9818846,121.2140628,325,21,26.3125,11,47,36,0.7855771783157408,36,10.510225675502882,0.009,0.074887435,0.31005749256649395,0.001722542,0.002356732,0.9803605705421065,flat,low,47,1.9683210114029408
6437,OMAR,SULU,6.0084369,121.3877453,325,4,15.928571428571429,-4,70,74,1.163711203959742,74,19.757328787473433,0.0185,0.1475255780846123,0.5715345918971327,0.001544688,0.007176219,0.9709072199010065,flat,low,70,2.7367781554019004
6438,PANDAMI,SULU,5.541792,120.8013302,325,,,,,,,,,,0,,0,0,1,unknown,unknown,,
6440,PANGUTARAN,SULU,6.3041267,120.5718076,325,9,9.5,6,13,7,0.1501912846449657,7,2.598076211353316,0.00175,0.015278275355781204,0.00416155,0.000118901,8.761158270956333e-05,0.9962452178838759,flat,low,13,1.3471501095908078
6441,PARANG,SULU,5.9138656,120.9069555,325,8,32.875,-1,100,101,1.6100187691406942,101,29.548424238865937,0.02525,0.20498556321513564,2.2274441960773053,0.004410781,0.013550991306934176,0.9597495307714826,flat,low,100,2.2716946658703305
6442,PATA,SULU,5.8457184,121.1445068,325,6,55.888888888888886,-1,142,143,3.367938389250474,143,49.90979517410373,0.03575,0.31051585447141333,11.215390759277655,0.015685861,0.040134599,0.9158015402687382,gentle,low,142,1.725334858325686
6443,PATIKUL,SULU,6.0889469,121.1054959,325,23,31.545454545454547,1,67,66,1.644526357950447,66,25.23836774856033,0.0165,0.14704076263014687,1.426626615522013,0.004323111,0.009044895,0.9588868410512388,flat,low,67,1.4047875204520848
6444,SIASI,SULU,5.5451683,120.8151131,325,,,,,,,,,,0,,0,0,1,unknown,unknown,,
