municipality_id,municipality_name,province,latitude,longitude,province_id,elevation_m,mean_elevation_m,min_elevation_m,max_elevation_m,elevation_range_m,mean_slope_deg,hydraulic_head_m,terrain_ruggedness,watershed_gradient,hydro_suitability_score,estimated_hydropower_potential_kw,runoff_potential,gravity_flow_potential,terrain_flatness,slope_classification,elevation_classification,ridge_elevation,terrain_exposure_index
5112,SAN PABLO,ISABELA,17.4484981,121.7943953,258,35.0,35.75,21.0,70.0,49.0,0.6505403585505933,49.0,14.074356113158428,0.01225,0.09795803628819559,0.4748266971212508,0.0019380681515153095,0.0026563731307482565,0.9837364910362352,flat,low,70.0,2.433503692184911
5113,SANTA MARIA (ISABELA),ISABELA,17.4687748,121.7525091,258,29.0,32.7,21.0,58.0,37.0,0.47786523745442544,37.0,10.59764124699454,0.00925,0.07381150915705229,0.24090381283171228,0.0013021827720633096,0.0014734178154844784,0.9880533690636394,flat,low,58.0,2.3873234640634338
5114,SANTO TOMAS,ISABELA,17.3989287,121.7668448,258,30.0,29.3,27.0,36.0,9.0,0.12623500385774217,9.0,2.3895606290697042,0.00225,0.01779063712251485,0.013870071048869422,0.00030822380108598714,9.467625289330662e-05,0.9968441249035564,flat,low,36.0,2.8038615612556597
5115,TUMAUINI,ISABELA,17.2740459,121.809876,258,37.0,36.3,27.0,51.0,24.0,0.3897893151649644,24.0,6.3095166217389425,0.006,0.0478233453366787,0.14149352140488208,0.0011791126783740173,0.0007795786303299287,0.9902552671208759,flat,low,51.0,2.329813605615795
5116,ALFONSO CASTANEDA,NUEVA VIZCAYA,15.793314,121.3035569,259,312.0,345.25,259.0,440.0,181.0,3.3004305437192434,181.0,47.19573603621412,0.04525,0.3633064153058289,74.67224105164787,0.08251076359298108,0.049781494034431925,0.917489236407019,gentle,mid,440.0,2.007596574396045
5117,AMBAGUIO,NUEVA VIZCAYA,16.5331234,121.0277675,259,1116.0,1024.9375,621.0,1296.0,675.0,13.197718570588908,675.0,209.59319787089942,0.16875,0.7654800374926529,1113.557504393439,0.3299429642647227,0.3299429642647227,0.6700570357352773,moderate,high,1296.0,1.2932790828149108
5118,ARITAO,NUEVA VIZCAYA,16.2968923,121.0340711,259,376.0,430.0,366.0,605.0,239.0,3.888133563146512,239.0,75.03082699797464,0.05975,0.49256227134149816,116.15799019900206,0.0972033390786628,0.07743866013266802,0.9027966609213371,gentle,mid,605.0,2.3323746341267073
5119,BAGABAG,NUEVA VIZCAYA,16.6055376,121.2533079,259,226.0,226.3125,220.0,242.0,22.0,0.2747555093377756,22.0,4.4960920531056745,0.0055,0.04139890011084644,0.5699888902308824,0.005181717183917112,0.0005037184337859219,0.9931311122665556,flat,mid,242.0,3.4891404191832427
5120,BAMBANG,NUEVA VIZCAYA,16.3850624,121.1054715,259,329.0,364.125,318.0,484.0,166.0,2.6534920574439322,166.0,45.695835422935424,0.0415,0.3331458360665483,55.0599601919616,0.06633730143609831,0.0367066401279744,0.9336626985639017,flat,mid,484.0,2.6233243416424905
5121,BAYOMBONG,NUEVA VIZCAYA,16.4829252,121.1505219,259,275.0,279.6875,269.0,333.0,64.0,0.8468192759503779,64.0,14.507406513570922,0.016,0.12275287734932704,6.3158604331299015,0.019737063853530943,0.004516369471735349,0.9788295181012405,flat,mid,333.0,3.6748467946550023
5122,DIADI,NUEVA VIZCAYA,16.6606225,121.3693297,259,217.0,260.625,211.0,359.0,148.0,3.5778188844482637,148.0,47.80412508351136,0.037,0.3170447486836041,57.50225788349194,0.07770575389661073,0.044126432908195255,0.9105545278887934,gentle,mid,359.0,2.0578767579213544
5123,DUPAX DEL NORTE,NUEVA VIZCAYA,16.3073041,121.1017442,259,374.0,371.125,345.0,414.0,69.0,1.6185794277654222,69.0,24.14248071346439,0.01725,0.14985254427756664,13.960247564476767,0.040464485694135556,0.009306831709651178,0.9595355143058645,flat,mid,414.0,1.7759151900315362
5124,DUPAX DEL SUR,NUEVA VIZCAYA,16.2842827,121.091306,259,372.0,411.75,365.0,515.0,150.0,3.5595123120778975,150.0,43.09799879344747,0.0375,0.3136097311219449,66.74085585146058,0.08898780780194744,0.04449390390097372,0.9110121921980525,gentle,mid,515.0,2.395702828317752
5125,KASIBU,NUEVA VIZCAYA,16.3177486,121.2940862,259,721.0,792.0,721.0,968.0,247.0,4.338827029838077,247.0,74.33959241211913,0.06175,0.5075841930605753,133.96128454625062,0.10847067574595193,0.08930752303083375,0.8915293242540481,gentle,mid,968.0,2.3675136212314527
5126,KAYAPA,NUEVA VIZCAYA,16.3580559,120.8871609,259,1110.0,1315.5,1117.0,1476.0,359.0,8.68412272805607,359.0,106.52229813517918,0.08975,0.6680158047173963,389.7000074215162,0.21710306820140177,0.21710306820140177,0.7828969317985982,moderate,high,1476.0,1.5067267727325515
5127,QUEZON,NUEVA VIZCAYA,16.4901938,121.2640347,259,290.0,311.8125,244.0,559.0,315.0,4.187696048585691,315.0,76.84986885967992,0.07875,0.5891088322380313,164.89053191306158,0.10469240121464227,0.10469240121464227,0.8953075987853577,gentle,mid,559.0,3.216498615434735
5128,SANTA FE,NUEVA VIZCAYA,16.1590291,120.9381714,259,644.0,702.4375,565.0,837.0,272.0,5.883400187024527,272.0,81.87335399108797,0.068,0.5686442236245819,200.03560635883395,0.1470850046756132,0.1333570709058893,0.8529149953243869,gentle,mid,837.0,1.6435444720037102
5129,SOLANO,NUEVA VIZCAYA,16.5180604,121.1806163,259,259.0,257.25,250.0,264.0,14.0,0.22951178455882132,14.0,3.7332961307670196,0.0035,0.027985956289245714,0.34441112170358135,0.004920158881479733,0.0002677637486519582,0.9942622053860295,flat,mid,264.0,1.8080532471877446
5130,VILLAVERDE,NUEVA VIZCAYA,16.6050644,121.1836015,259,239.0,244.25,235.0,265.0,30.0,0.46959965947224114,30.0,7.520804478245662,0.0075,0.059136736324709664,1.433746460326186,0.009558309735507907,0.0011739991486806028,0.988260008513194,flat,mid,265.0,2.7590129887045345
5131,AGLIPAY,QUIRINO,16.4907744,121.585819,260,169.0,150.875,111.0,179.0,68.0,1.2414030946247183,68.0,20.469107821299882,0.017,0.14015442083969948,5.306739603875958,0.015608057658458699,0.007034617536206737,0.968964922634382,flat,low,179.0,1.3740217146500047
5132,CABARROGUIS,QUIRINO,16.5096214,121.527583,260,112.0,126.6875,108.0,179.0,71.0,0.985603388284701,71.0,17.95034383375427,0.01775,0.13905782142583017,3.693882365410659,0.010405302437776504,0.005831486714017814,0.9753599152928825,flat,low,179.0,2.914289418085734
5133,DIFFUN,QUIRINO,16.5935291,121.5024247,260,142.0,140.6875,116.0,200.0,84.0,1.4226432508514586,84.0,21.644048691268463,0.021,0.16730686003330825,7.00518428239576,0.016679010196180382,0.00995850275596021,0.9644339187287135,flat,low,200.0,2.740360553872114
5134,MADDELA,QUIRINO,16.3402627,121.6831159,260,159.0,149.625,140.0,159.0,19.0,0.361657700480409,19.0,5.721396245672904,0.00475,0.039293033206767455,0.4283948480221845,0.0045094194528651,0.0005726246924273144,0.9909585574879898,flat,low,159.0,1.6385857505507624
5135,NAGTIPUNAN,QUIRINO,16.2177804,121.6053532,260,197.0,262.1875,186.0,505.0,319.0,5.830485948988716,319.0,80.03531935183366,0.07975,0.6077305111894294,203.18712107725116,0.1273900445625399,0.1457621487247179,0.8542378512752821,gentle,mid,505.0,3.033816806537428
5136,SAGUDAY,QUIRINO,16.5400855,121.5635618,260,104.0,101.875,93.0,116.0,23.0,0.4077502909789992,23.0,6.213644260818284,0.00575,0.046352674060490616,0.3980874585625698,0.0034616300744571282,0.0007815213910430817,0.989806242725525,flat,low,116.0,2.2732227874463273
5137,BALER,AURORA,15.759086,121.5627247,261,9.0,17.5,7.0,84.0,77.0,1.0276851807541583,77.0,20.520315137281234,0.01925,0.15185266551464052,0.5770024087775951,0.001498707555266481,0.006594313243172515,0.9743078704811461,flat,low,84.0,3.240690813685031
5138,CASIGURAN,AURORA,16.2770406,122.1233258,261,11.0,13.0,8.0,40.0,32.0,0.3763903049985018,32.0,7.202430145443967,0.008,0.060896655362662186,0.06524098619974031,0.00040775616374837695,0.001003707479996005,0.9905902423750375,flat,low,40.0,3.7487342058215103
5139,DILASAG,AURORA,16.393824,122.2114756,261,10.0,25.857142857142858,5.0,77.0,72.0,1.136955467367081,72.0,19.892055639149525,0.018,0.14447110119166134,0.8819525982576071,0.002449868328493353,0.0068217328042024855,0.9715761133158229,flat,low,77.0,2.5710190791535834
5140,DINALUNGAN,AURORA,16.1403381,121.9575186,261,12.0,27.545454545454547,9.0,104.0,95.0,1.5441598317735474,95.0,25.21314100501647,0.02375,0.1896289198680405,1.6836606347576353,0.003544548704752916,0.01222459866820725,0.9613960042056613,flat,low,104.0,3.032329149589284
5141,DINGALAN,AURORA,15.3894081,121.3927168,261,31.0,130.07142857142858,22.0,408.0,386.0,6.375114142539654,386.0,108.75888422542401,0.0965,0.6507940943811207,133.36624944868984,0.0691016836521709,0.15937785356349135,0.8406221464365087,gentle,low,408.0,2.5554562356216715
5142,DIPACULAO,AURORA,15.8483803,121.5367634,261,12.0,19.833333333333332,12.0,52.0,40.0,0.6632566737234317,40.0,11.838027238053176,0.01,0.08158753221248427,0.21924317825857878,0.0010962158912928939,0.002210855579078105,0.9834185831569142,flat,low,52.0,2.717231790617577
5143,MARIA AURORA,AURORA,15.7982599,121.4723121,261,38.0,46.875,27.0,132.0,105.0,1.3367695234217987,105.0,24.60405200368427,0.02625,0.20200213600151976,2.741421874204861,0.005221755950866401,0.011696733329940737,0.9665807619144551,flat,low,132.0,3.459795830680952
5144,SAN LUIS,AURORA,15.7191175,121.5178817,261,25.0,35.0625,20.0,60.0,40.0,0.7073022182268023,40.0,9.826423242970964,0.01,0.07929079206677914,0.41332973377628757,0.002066648668881438,0.0023576740607560076,0.9823174445443299,flat,low,60.0,2.53780005660129
5145,ABUCAY,BATAAN,14.7213146,120.5348704,262,,13.4,5.0,27.0,22.0,0.5946000184617749,22.0,7.1442284397967,0.0055,0.04772838808126947,0.07303670226772134,0.0006639700206156486,0.0010901000338465873,0.9851349995384556,flat,low,27.0,1.9036342707922616
5146,BAGAC,BATAAN,14.596782,120.3923303,262,15.0,27.133333333333333,3.0,67.0,64.0,1.3255274095893157,64.0,20.19526897292752,0.016,0.1345253901311432,0.9590927212495137,0.0029971647539047304,0.007069479517809684,0.9668618147602671,flat,low,67.0,1.974059605051547
5147,BALANGA CITY,BATAAN,14.6795669,120.5409693,262,10.0,9.733333333333333,5.0,16.0,11.0,0.21184964390505717,11.0,3.1510139461590594,0.00275,0.02255503631238133,0.009450848003097829,0.00017183360005632416,0.0001941955069129691,0.9947037589023736,flat,low,16.0,1.9887771952035462
5148,DINALUPIHAN,BATAAN,14.8673996,120.461031,262,14.0,12.4375,10.0,15.0,5.0,0.10551101876625216,5.0,1.4986973510352248,0.00125,0.01042148454891834,0.0027339443664692936,0.00010935777465877176,4.3962924485938395e-05,0.9973622245308437,flat,low,15.0,1.7098170543992093
5149,HERMOSA,BATAAN,14.8302478,120.5086406,262,8.0,9.1875,5.0,21.0,16.0,0.21066395324867665,16.0,3.956304304524615,0.004,0.031118381996958742,0.012903167136481446,0.00016128958920601808,0.00028088527099823555,0.9947334011687831,flat,low,21.0,2.985740252778438
5150,LIMAY,BATAAN,14.5625242,120.5949559,262,9.0,40.2,9.0,67.0,58.0,1.2843843694015127,58.0,18.685823503394225,0.0145,0.1231527945701222,1.2477794148735697,0.004302687637495068,0.0062078577854406455,0.9678903907649622,flat,low,67.0,1.434242304648203
5151,MARIVELES,BATAAN,14.4355997,120.4903355,262,20.0,42.0,11.0,86.0,75.0,1.9081137931025232,75.0,24.723930255376615,0.01875,0.16216123603014923,2.504399353447062,0.006678398275858832,0.01192571120689077,0.952297155172437,flat,low,86.0,1.779652254551205
5152,MORONG,BATAAN,14.6779981,120.2652634,262,7.0,14.88888888888889,7.0,37.0,30.0,0.7045410506993393,30.0,9.218874894529574,0.0075,0.06345656738632532,0.1311229177690437,0.0008741527851269579,0.0017613526267483482,0.9823864737325165,flat,low,37.0,2.3984606544309504
5153,ORANI,BATAAN,14.8012181,120.5362038,262,7.0,11.25,5.0,22.0,17.0,0.2849219660947521,17.0,5.0518148554092255,0.00425,0.034728820343874714,0.022704719173175555,0.00026711434321383007,0.00040363945196756544,0.9928769508476312,flat,low,22.0,2.1279477137887857
5154,ORION,BATAAN,14.62157,120.5772317,262,8.0,14.0,6.0,51.0,45.0,0.6876119486953565,45.0,12.496666222103665,0.01125,0.09017882618055592,0.1804981365325311,0.0008022139401445826,0.0025785448076075866,0.9828097012826161,flat,low,51.0,2.9607894122807163
5155,PILAR,BATAAN,14.6669245,120.5528157,262,8.0,9.142857142857142,5.0,12.0,7.0,0.12197635990232879,7.0,1.8844151368961313,0.00175,0.014079846665006886,0.003252702930728767,9.293436944939336e-05,7.115287660969179e-05,0.9969505910024418,flat,low,12.0,1.516195282560533
5156,SAMAL,BATAAN,14.7693766,120.5421795,262,,8.88888888888889,7.0,12.0,5.0,0.1576677945059544,5.0,1.9116278371205837,0.00125,0.011428430318087879,0.0029197739723324885,0.00011679095889329955,6.569491437748098e-05,0.9960583051373512,flat,low,12.0,1.6274660910625638
5157,ANGAT,BULACAN,14.927794,121.02914,263,39.0,48.9375,37.0,68.0,31.0,0.7793955853896564,31.0,9.908763482392745,0.00775,0.06653139601534983,0.49266325635841485,0.0031784726216671924,0.0020134385955899456,0.9805151103652586,flat,low,68.0,1.92380190626923
5158,BALAGTAS (BIGAA),BULACAN,14.8251838,120.9060015,263,7.0,6.25,4.0,8.0,4.0,0.06563440475457191,4.0,0.9682458365518543,0.001,0.00786529549033831,0.0006836917161934573,3.418458580967287e-05,2.187813491819064e-05,0.9983591398811357,flat,low,8.0,1.807390361565389
5159,BALIUAG,BULACAN,14.9542259,120.9009172,263,18.0,18.0,15.0,21.0,6.0,0.20354583988619293,6.0,1.8708286933869707,0.0015,0.013275464356853483,0.009159562794878682,0.0003053187598292894,0.00010177291994309647,0.9949113540028451,flat,low,21.0,1.6035665943321473
5160,BOCAUE,BULACAN,14.7954178,120.9253578,263,7.0,5.125,1.0,10.0,9.0,0.1343437357279696,9.0,2.2603926650031405,0.00225,0.017689364574290586,0.0025819186710219154,5.737597046715367e-05,0.00010075780179597718,0.9966414066068008,flat,low,10.0,2.1567039739483724
5161,BULACAN,BULACAN,14.8415064,120.8387416,263,7.0,7.3125,4.0,10.0,6.0,0.1288103958308251,6.0,2.0223362109204297,0.0015,0.01282353924474696,0.0023548150487822713,7.849383495940905e-05,6.440519791541255e-05,0.9967797401042293,flat,low,10.0,1.3289079513978945
5162,BUSTOS,BULACAN,14.9535178,120.9188433,263,22.0,19.6875,16.0,22.0,6.0,0.13228081361443672,6.0,2.0530084632071053,0.0015,0.012894801736735795,0.006510696295085557,0.00021702320983618526,6.614040680721836e-05,0.9966929796596391,flat,low,22.0,1.1263951976078725
5163,CALUMPIT,BULACAN,14.9151703,120.7662073,263,7.0,6.9375,5.0,8.0,3.0,0.07370644916993391,3.0,0.8267972847076845,0.00075,0.006247327809847169,0.0006391731138955207,4.261154092636804e-05,1.842661229248348e-05,0.9981573387707516,flat,low,8.0,1.2850776539475381
5164,DOÑA REMEDIOS TRINIDAD,BULACAN,14.9706036,121.0647854,263,80.0,93.9375,58.0,125.0,67.0,1.5289752854518162,67.0,20.35150101958084,0.01675,0.14101386844047786,4.009618234903211,0.011969009656427498,0.008536778677105974,0.9617756178637046,flat,low,125.0,1.5263001212447984
5165,GUIGUINTO,BULACAN,14.8282023,120.8786107,263,7.0,7.25,5.0,12.0,7.0,0.13510298176282765,7.0,1.8874586088176875,0.00175,0.014198762568848326,0.0028568651351931263,8.162471814837504e-05,7.88100726949828e-05,0.9966224254559293,flat,low,12.0,2.5166101450909566
5166,HAGONOY,BULACAN,14.8355035,120.7335206,263,6.0,3.875,3.0,6.0,3.0,0.07879759461407648,3.0,0.9270248108869579,0.00075,0.00642551203405578,0.00038167584891193293,2.5445056594128863e-05,1.969939865351912e-05,0.9980300601346481,flat,low,6.0,2.292277059650418
5167,MALOLOS CITY,BULACAN,14.843759,120.8113694,263,8.0,5.1875,3.0,8.0,5.0,0.08175708004371227,5.0,1.2358574958303243,0.00125,0.009863184444822915,0.0008835726098474111,3.5342904393896444e-05,3.406545001821344e-05,0.9979560729989072,flat,low,8.0,2.275745976978046
5168,MARILAO,BULACAN,14.7575956,120.9484672,263,4.0,6.5625,1.0,13.0,12.0,0.1852558179816171,12.0,3.061224224064614,0.003,0.02370262070609197,0.006078706527521811,0.00010131177545869684,0.0001852558179816171,0.9953686045504596,flat,low,13.0,2.1029161622588672
5169,MEYCAUAYAN CITY,BULACAN,14.7345008,120.9571635,263,4.0,5.0625,3.0,12.0,9.0,0.12626797298715087,9.0,2.1350863565673404,0.00225,0.017451626572394026,0.0023971185496779422,5.326930110395427e-05,9.470097974036314e-05,0.9968433006753212,flat,low,12.0,3.249281570920675
5170,NORZAGARAY,BULACAN,14.905567,121.0422641,263,53.0,52.625,39.0,83.0,44.0,0.7580982856559753,44.0,13.331705629813463,0.011,0.09040896750590774,0.731406908515171,0.003324576856887141,0.002779693714071909,0.9810475428586006,flat,low,83.0,2.278402971460002
5171,OBANDO,BULACAN,14.70989,120.9365149,263,4.0,2.9375,1.0,5.0,4.0,0.09156268289379785,4.0,1.1439378261076953,0.001,0.008326423910130991,0.00044827563500088536,2.2413781750044266e-05,3.0520894297932616e-05,0.997710932927655,flat,low,5.0,1.80298102741888
5172,PANDI,BULACAN,14.8654061,120.9572464,263,31.0,33.25,20.0,56.0,36.0,0.6935331844588083,36.0,9.86470982847443,0.009,0.07322136180198048,0.3458996757488306,0.0019216648652712815,0.002080599553376425,0.9826616703885298,flat,low,56.0,2.306200394068548
5173,PAOMBONG,BULACAN,14.8363954,120.7874997,263,5.0,4.4375,3.0,5.0,2.0,0.050849236375654965,2.0,0.6091746465505602,0.0005,0.004257163680354394,0.00018803623868080745,1.8803623868080744e-05,8.474872729275829e-06,0.9987287690906086,flat,low,5.0,0.9233790010896533
5174,PLARIDEL,BULACAN,14.8863156,120.8598985,263,14.0,11.75,8.0,15.0,7.0,0.15888095806167216,7.0,2.0463381929681126,0.00175,0.014618659306997116,0.00544498283357189,0.000155570938102054,9.268055886930876e-05,0.9960279760484582,flat,low,15.0,1.588202000512944
5175,PULILAN,BULACAN,14.9022688,120.8487904,263,14.0,11.9375,10.0,14.0,4.0,0.11200969578049058,4.0,1.2975337182516684,0.001,0.008710129795748183,0.002228526238966011,0.00011142631194830054,3.733656526016353e-05,0.9971997576054877,flat,low,14.0,1.5895528427779302
5176,SAN ILDEFONSO,BULACAN,15.0781219,120.9398068,263,18.0,16.1875,10.0,22.0,12.0,0.26149346488768316,12.0,3.503904072602445,0.003,0.02495993991457049,0.021164627314346852,0.00035274378857244756,0.00026149346488768316,0.993462663377808,flat,low,22.0,1.658863433672562
5177,SAN JOSE DEL MONTE CITY,BULACAN,14.8101978,121.0474088,263,50.0,63.1875,35.0,87.0,52.0,0.8532685977794892,52.0,12.865743031399314,0.013,0.10262042427243628,1.1681780396474821,0.004492992460182623,0.003697497257044453,0.9786682850555127,flat,low,87.0,1.8508451545347657
5178,SAN MIGUEL,BULACAN,15.1405274,120.9770621,263,22.0,20.8125,16.0,30.0,14.0,0.2238645664384062,14.0,3.8765118018651767,0.0035,0.02812749735882296,0.027178557519162753,0.00038826510741661076,0.0002611753275114739,0.9944033858390399,flat,low,30.0,2.370042476211984
5179,SAN RAFAEL,BULACAN,14.9581176,120.9636529,263,25.0,29.75,18.0,47.0,29.0,0.4377990767093881,29.0,6.6661458129866915,0.00725,0.05621893633852273,0.1573796472629269,0.001085376877675358,0.0010580144353810213,0.9890550230822653,flat,low,47.0,2.5877017839442593
5180,SANTA MARIA (BULACAN),BULACAN,14.8696175,120.9989376,263,47.0,46.4375,33.0,69.0,36.0,0.5634314548505197,36.0,9.103356180552312,0.009,0.07106783347067847,0.3924652227693151,0.0021803623487184173,0.001690294364551559,0.985914213628737,flat,low,69.0,2.478481240766948
5181,ALIAGA,NUEVA ECIJA,15.5032754,120.8455577,264,27.0,25.4375,23.0,29.0,6.0,0.08706579923570781,6.0,1.3213984069916234,0.0015,0.011523690285967943,0.005536840670145793,0.00018456135567152646,4.353289961785391e-05,0.9978233550191073,flat,low,29.0,2.69600544782338
5182,BONGABON,NUEVA ECIJA,15.6321627,121.1459259,264,70.0,70.8125,61.0,84.0,23.0,0.3555001697087111,23.0,6.7751268438310435,0.00575,0.04664412894339261,0.2412494511051902,0.0020978213139581756,0.0006813753252750296,0.9911124957572822,flat,low,84.0,1.9464577354075485
5183,CABANATUAN CITY,NUEVA ECIJA,15.4846019,120.9757798,264,36.0,34.1875,31.0,36.0,5.0,0.08231348179684082,5.0,1.589762167747113,0.00125,0.01033992585605184,0.005862691997769783,0.0002345076799107913,3.429728408201701e-05,0.997942162955079,flat,low,36.0,1.1401069271019357
5184,CABIAO,NUEVA ECIJA,15.2512658,120.8567919,264,16.0,14.625,12.0,18.0,6.0,0.13263203099667836,6.0,1.8666480653835098,0.0015,0.01264939435839895,0.004849358633316052,0.00016164528777720176,6.631601549833918e-05,0.996684199225083,flat,low,18.0,1.8080527628832013
5185,CARRANGLAN,NUEVA ECIJA,15.9606628,121.0638705,264,242.0,260.1875,234.0,342.0,108.0,2.010739939491496,108.0,29.062903223009226,0.027,0.21834451210122957,23.542622910289968,0.04359744983387031,0.018096659455423467,0.9497315015127126,flat,mid,342.0,2.8150146101100484
5186,CUYAPO,NUEVA ECIJA,15.778507,120.6641376,264,30.0,38.0625,22.0,119.0,97.0,1.3137185280727919,97.0,23.80511696568618,0.02425,0.18873519307488518,2.02097121377198,0.004166950956230887,0.010619224768588401,0.9671570367981802,flat,low,119.0,3.4000041552689266
5188,GAPAN CITY,NUEVA ECIJA,15.3141117,120.9614936,264,25.0,24.5,21.0,29.0,8.0,0.165665885787719,8.0,2.091650066335189,0.002,0.016238443255756126,0.01352938067266372,0.000338234516816593,0.00011044392385847936,0.995858352855307,flat,low,29.0,2.1514104682309716
5189,GENERAL MAMERTO NATIVIDAD,NUEVA ECIJA,15.6030982,121.0508107,264,60.0,58.0625,54.0,62.0,8.0,0.12675450346655817,8.0,2.2491317769308226,0.002,0.01610794427457348,0.024532277858423445,0.0006133069464605861,8.450300231103878e-05,0.9968311374133361,flat,low,62.0,1.7506747669086622
5191,GUIMBA,NUEVA ECIJA,15.6603499,120.7669137,264,37.0,36.5625,33.0,40.0,7.0,0.1257055645330717,7.0,1.7309228030157786,0.00175,0.013907820760352083,0.013405319967784598,0.0003830091419367028,7.332824597762516e-05,0.9968573608866732,flat,low,40.0,1.9859337505272407
5192,JAEN,NUEVA ECIJA,15.3371423,120.9059513,264,24.0,22.9375,20.0,26.0,6.0,0.15223872291215776,6.0,1.919269066598011,0.0015,0.012891114247612061,0.008729939266994047,0.00029099797556646825,7.611936145607889e-05,0.996194031927196,flat,low,26.0,1.5956587107245483
5193,LAUR,NUEVA ECIJA,15.5797175,121.1865246,264,69.0,70.9375,64.0,103.0,39.0,0.47751127993415465,39.0,9.62723188408797,0.00975,0.07551453287820782,0.5504436668303478,0.0028227880350274247,0.0015519116597860027,0.9880622180016462,flat,low,103.0,3.3303962193532652
5194,LICAB,NUEVA ECIJA,15.5403458,120.7634483,264,24.0,22.75,20.0,25.0,5.0,0.0899593736261666,5.0,1.1989578808281798,0.00125,0.009885755026999865,0.004263699479156855,0.0001705479791662742,3.7483072344236084e-05,0.9977510156593459,flat,low,25.0,1.8766281612975872
5195,LLANERA,NUEVA ECIJA,15.6624599,121.0220525,264,73.0,70.125,63.0,78.0,15.0,0.2640293710303601,15.0,4.7549316504025585,0.00375,0.031150165863719066,0.11571912277190004,0.001542921636958667,0.00033003671378795016,0.993399265724241,flat,low,78.0,1.6561748775418075
5196,LUPAO,NUEVA ECIJA,15.8770143,120.8995214,264,145.0,139.5625,116.0,163.0,47.0,0.7878941415991388,47.0,13.628869863271863,0.01175,0.09556590022335495,2.1533926576815428,0.00916337301141082,0.0030859187212632943,0.9803026464600215,flat,low,163.0,1.7196949208141075
5197,NAMPICUAN,NUEVA ECIJA,15.7321724,120.6386089,264,23.0,20.9375,19.0,24.0,5.0,0.11017741691490765,5.0,1.2975337182516684,0.00125,0.010194097355674333,0.004805915972199748,0.0001922366388879899,4.590725704787819e-05,0.9972455645771273,flat,low,24.0,2.3602451301854113
5198,PALAYAN CITY,NUEVA ECIJA,15.5408666,121.0842988,264,60.0,59.375,47.0,73.0,26.0,0.5823708693036477,26.0,8.252840420122032,0.0065,0.05509953233323629,0.37459792895312755,0.0028815225304086732,0.0012618035501579033,0.9854407282674088,flat,low,73.0,1.6509465414880748
5199,PANTABANGAN,NUEVA ECIJA,15.8073911,121.1442251,264,310.0,279.75,208.0,404.0,196.0,3.3244088486665047,196.0,52.57316330600623,0.049,0.3931861285005069,75.95027565884712,0.07750028128453788,0.05429867786155291,0.9168897787833374,gentle,mid,404.0,2.363373056200177
5200,PEÑARANDA,NUEVA ECIJA,15.3525981,120.999887,264,37.0,37.5,32.0,46.0,14.0,0.28736497004976835,14.0,3.824264635194589,0.0035,0.02861346300152826,0.06286108719838683,0.0008980155314055261,0.0003352591317247297,0.9928158757487557,flat,low,46.0,2.2226489503696563
5201,QUEZON,NUEVA ECIJA,15.5536502,120.8101793,264,29.0,27.3125,25.0,31.0,6.0,0.10538544221168525,6.0,1.7218721642444887,0.0015,0.012217952171678231,0.007195849726016634,0.00023986165753388778,5.2692721105842623e-05,0.9973653639447079,flat,low,31.0,2.1415630817488087
5202,RIZAL,NUEVA ECIJA,15.7087764,121.1050406,264,94.0,93.8125,80.0,139.0,59.0,1.0840365035154618,59.0,17.798239905956994,0.01475,0.12171630594703628,2.5000309561152543,0.008474681207170353,0.005329846142284353,0.9728990874121135,flat,low,139.0,2.5388745010680207
5203,SAN ANTONIO,NUEVA ECIJA,15.3067057,120.8500112,264,19.0,17.75,14.0,23.0,9.0,0.15161052702110708,9.0,2.331844763272204,0.00225,0.017935718462464292,0.01009157570484244,0.00022425723788538755,0.0001137078952658303,0.9962097368244723,flat,low,23.0,2.2514353576425417
5204,SAN ISIDRO,NUEVA ECIJA,15.3091201,120.9068115,264,21.0,20.4375,18.0,24.0,6.0,0.12073499025168513,6.0,1.4563975247163805,0.0015,0.011998294530990754,0.0061688034081720374,0.00020562678027240126,6.036749512584257e-05,0.9969816252437079,flat,low,24.0,2.446102450353527
5205,SAN JOSE CITY,NUEVA ECIJA,15.7547305,121.0376878,264,109.0,112.0625,96.0,151.0,55.0,0.8964849902361811,55.0,16.261414260451026,0.01375,0.11202612934516794,2.3022621695870047,0.008371862434861837,0.004108889538582496,0.9775878752440955,flat,low,151.0,2.394471783443038
5206,SAN LEONARDO,NUEVA ECIJA,15.361846,120.9580253,264,28.0,27.0625,23.0,31.0,8.0,0.1634072063834574,8.0,2.0757152381769517,0.002,0.01619743337342452,0.014740691742507719,0.000368517293562693,0.00010893813758897161,0.9959148198404135,flat,low,31.0,1.896935586657165
5207,SANTA ROSA,NUEVA ECIJA,15.4247135,120.9380468,264,28.0,27.5625,26.0,29.0,3.0,0.06616602397147432,3.0,0.7880950133074057,0.00075,0.006129746060826943,0.002279626294642201,0.0001519750863094801,1.654150599286858e-05,0.9983458494007131,flat,low,29.0,1.8240163326892593
5208,SANTO DOMINGO,NUEVA ECIJA,15.5830203,120.8774665,264,38.0,38.0625,35.0,41.0,6.0,0.11344499158707266,6.0,1.9515618744994994,0.0015,0.012594726175719552,0.010794999980707383,0.0003598333326902461,5.6722495793536336e-05,0.9971638752103232,flat,low,41.0,1.505203874486163
